uid,method,role,type,gaia_type,dual_truth,truth_source,P_true,f_true,f_true_in_grid,f_rec,P_rec,class,recovered_pre,delta_f,dphi_cycles,frac_err,T_grid_days,df,pts_per_rayleigh,n_obs,band_used,g_med_mag,r_med_mag,n_epochs_joint,chen_period,gaia_period,gaia_period_source
gaia_f686_2035406446387785088,ftp_mb,control_orig,RRab,RRab,False,gaia,0.334337151558744,2.990992760863721,True,2.990977291159773,0.33433888079178387,exact,True,1.54697039476126e-05,0.030517341404719192,5.172096753301855e-06,1972.7165760938078,0.00010137875101378751,4.927784224990563,116,g+r,14.50944755,13.8112602,116,nan,0.334337151558744,gaia_dr3_pf
gaia_f686_2047160053888845184,gls_1band,control_antijoin,RRc,RRc,False,gaia,0.3121674118368833,3.203409331280645,True,3.2033640693079337,0.312171822610236,exact,True,4.526197271115251e-05,0.08933751060309608,1.4129312875872118e-05,1973.787381588947,0.0001013273887931908,5.000031964970418,61,r,16.2174015,15.8888712,117,nan,0.3121674118368833,gaia_dr3_p1_o
gaia_f686_2047160053888845184,ftp_1band,control_antijoin,RRc,RRc,False,gaia,0.3121674118368833,3.203409331280645,True,3.2033640693079337,0.312171822610236,exact,True,4.526197271115251e-05,0.08933751060309608,1.4129312875872118e-05,1973.787381588947,0.0001013273887931908,5.000031964970418,61,r,16.2174015,15.8888712,117,nan,0.3121674118368833,gaia_dr3_p1_o
gaia_f686_2047160053888845184,mbls_h1,control_antijoin,RRc,RRc,False,gaia,0.3121674118368833,3.203409331280645,True,3.203365774533658,0.3121716564339515,exact,True,4.355674698697243e-05,0.08592510651596223,1.3596996974957148e-05,1972.7163404021412,0.00010137875101378751,4.927784781527019,117,g+r,16.2174015,15.8888712,117,nan,0.3121674118368833,gaia_dr3_p1_o
gaia_f686_2047160053888845184,mhls_h8,control_antijoin,RRc,RRc,False,gaia,0.3121674118368833,3.203409331280645,True,3.203365774533658,0.3121716564339515,exact,True,4.355674698697243e-05,0.08592510651596223,1.3596996974957148e-05,1972.7163404021412,0.00010137875101378751,4.927784781527019,117,g+r,16.2174015,15.8888712,117,nan,0.3121674118368833,gaia_dr3_p1_o
gaia_f686_2047160053888845184,ce,control_antijoin,RRc,RRc,False,gaia,0.3121674118368833,3.203409331280645,True,3.203365774533658,0.3121716564339515,exact,True,4.355674698697243e-05,0.08592510651596223,1.3596996974957148e-05,1972.7163404021412,0.00010137875101378751,4.927784781527019,117,g+r,16.2174015,15.8888712,117,nan,0.3121674118368833,gaia_dr3_p1_o
gaia_f686_2047160053888845184,ftp_mb,control_antijoin,RRc,RRc,False,gaia,0.3121674118368833,3.203409331280645,True,3.203365774533658,0.3121716564339515,exact,True,4.355674698697243e-05,0.08592510651596223,1.3596996974957148e-05,1972.7163404021412,0.00010137875101378751,4.927784781527019,117,g+r,16.2174015,15.8888712,117,nan,0.3121674118368833,gaia_dr3_p1_o
gaia_f686_2047410467649416064,gls_1band,control_orig,RRab,RRab,False,gaia,0.5955795079949058,1.6790369490156356,True,1.6790961596919647,0.5955585058234265,exact,True,5.921067632908006e-05,0.11686927985862136,3.5264665476119116e-05,1973.787281352561,0.0001013273887931908,5.00003221889096,64,r,14.0859623,13.616252450000001,109,nan,0.5955795079949058,gaia_dr3_pf
gaia_f686_2047410467649416064,ftp_1band,control_orig,RRab,RRab,False,gaia,0.5955795079949058,1.6790369490156356,True,1.6783868679704124,0.595810190775175,miss,False,0.0006500810452232386,1.2831216989100074,0.00038717494907087056,1973.787281352561,0.0001013273887931908,5.00003221889096,64,r,14.0859623,13.616252450000001,109,nan,0.5955795079949058,gaia_dr3_pf
gaia_f686_2047410467649416064,mbls_h1,control_orig,RRab,RRab,False,gaia,0.5955795079949058,1.6790369490156356,True,1.6790697674418604,0.5955678670360111,exact,True,3.281842622482323e-05,0.06208713552613685,1.954598214414733e-05,1891.8376859636046,0.00010570824524312896,4.792816373564543,109,g+r,14.0859623,13.616252450000001,109,nan,0.5955795079949058,gaia_dr3_pf
gaia_f686_2047410467649416064,mhls_h8,control_orig,RRab,RRab,False,gaia,0.5955795079949058,1.6790369490156356,True,1.6790697674418604,0.5955678670360111,exact,True,3.281842622482323e-05,0.06208713552613685,1.954598214414733e-05,1891.8376859636046,0.00010570824524312896,4.792816373564543,109,g+r,14.0859623,13.616252450000001,109,nan,0.5955795079949058,gaia_dr3_pf
gaia_f686_2047410467649416064,ce,control_orig,RRab,RRab,False,gaia,0.5955795079949058,1.6790369490156356,True,1.6790697674418604,0.5955678670360111,exact,True,3.281842622482323e-05,0.06208713552613685,1.954598214414733e-05,1891.8376859636046,0.00010570824524312896,4.792816373564543,109,g+r,14.0859623,13.616252450000001,109,nan,0.5955795079949058,gaia_dr3_pf
gaia_f686_2047410467649416064,ftp_mb,control_orig,RRab,RRab,False,gaia,0.5955795079949058,1.6790369490156356,True,1.6790697674418604,0.5955678670360111,exact,True,3.281842622482323e-05,0.06208713552613685,1.954598214414733e-05,1891.8376859636046,0.00010570824524312896,4.792816373564543,109,g+r,14.0859623,13.616252450000001,109,nan,0.5955795079949058,gaia_dr3_pf
gaia_f686_2047488567341843840,gls_1band,control_orig,RRc,RRc,False,gaia,0.21660998791509897,4.616592289326721,True,4.6165848020803235,0.2166103392164226,exact,True,7.4872463970976355e-06,0.02072937368737453,1.621812351592687e-06,2768.624483282678,7.22334585379948e-05,5.000316974581388,814,r,13.1222372,12.8455081,1615,nan,0.21660998791509897,gaia_dr3_p1_o
gaia_f686_2047488567341843840,ftp_1band,control_orig,RRc,RRc,False,gaia,0.21660998791509897,4.616592289326721,True,4.6165848020803235,0.2166103392164226,exact,True,7.4872463970976355e-06,0.02072937368737453,1.621812351592687e-06,2768.624483282678,7.22334585379948e-05,5.000316974581388,814,r,13.1222372,12.8455081,1615,nan,0.21660998791509897,gaia_dr3_p1_o
gaia_f686_2047488567341843840,mbls_h1,control_orig,RRc,RRc,False,gaia,0.21660998791509897,4.616592289326721,True,4.61662081945852,0.2166086492928153,exact,True,2.853013179926478e-05,0.07881909397285229,6.179911504254925e-06,2762.661403999664,7.239032865209208e-05,4.989419491114763,1615,g+r,13.1222372,12.8455081,1615,nan,0.21660998791509897,gaia_dr3_p1_o
gaia_f686_2047488567341843840,mhls_h8,control_orig,RRc,RRc,False,gaia,0.21660998791509897,4.616592289326721,True,2.30831040972926,0.4332172985856306,f/2,True,2.3082818795974607,6377.001258315704,0.4999969100442479,2762.661403999664,7.239032865209208e-05,4.989419491114763,1615,g+r,13.1222372,12.8455081,1615,nan,0.21660998791509897,gaia_dr3_p1_o
gaia_f686_2047488567341843840,ce,control_orig,RRc,RRc,False,gaia,0.21660998791509897,4.616592289326721,True,4.61662081945852,0.2166086492928153,exact,True,2.853013179926478e-05,0.07881909397285229,6.179911504254925e-06,2762.661403999664,7.239032865209208e-05,4.989419491114763,1615,g+r,13.1222372,12.8455081,1615,nan,0.21660998791509897,gaia_dr3_p1_o
gaia_f686_2047488567341843840,ftp_mb,control_orig,RRc,RRc,False,gaia,0.21660998791509897,4.616592289326721,True,4.61662081945852,0.2166086492928153,exact,True,2.853013179926478e-05,0.07881909397285229,6.179911504254925e-06,2762.661403999664,7.239032865209208e-05,4.989419491114763,1615,g+r,13.1222372,12.8455081,1615,nan,0.21660998791509897,gaia_dr3_p1_o
gaia_f686_2047862641808092032,gls_1band,control_antijoin,RRab,RRab,False,gaia,0.4366360350487394,2.2902369931248923,True,2.2902016415036983,0.4366427749756659,exact,True,3.5351621193946414e-05,0.06977658869113461,1.5435791710669744e-05,1973.7875190596096,0.0001013273887931908,5.000031616727409,63,r,14.6559038,14.0810394,120,nan,0.4366360350487394,gaia_dr3_pf
gaia_f686_2047862641808092032,ftp_1band,control_antijoin,RRab,RRab,False,gaia,0.4366360350487394,2.2902369931248923,True,2.2902016415036983,0.4366427749756659,exact,True,3.5351621193946414e-05,0.06977658869113461,1.5435791710669744e-05,1973.7875190596096,0.0001013273887931908,5.000031616727409,63,r,14.6559038,14.0810394,120,nan,0.4366360350487394,gaia_dr3_pf
gaia_f686_2047862641808092032,mbls_h1,control_antijoin,RRab,RRab,False,gaia,0.4366360350487394,2.2902369931248923,True,2.290247364152474,0.4366340578106325,exact,True,1.037102758161268e-05,0.020459095934982047,4.528364362616477e-06,1972.7163749188185,0.00010137875101378751,4.927784549217438,120,g+r,14.6559038,14.0810394,120,nan,0.4366360350487394,gaia_dr3_pf
gaia_f686_2047862641808092032,mhls_h8,control_antijoin,RRab,RRab,False,gaia,0.4366360350487394,2.2902369931248923,True,2.290247364152474,0.4366340578106325,exact,True,1.037102758161268e-05,0.020459095934982047,4.528364362616477e-06,1972.7163749188185,0.00010137875101378751,4.927784549217438,120,g+r,14.6559038,14.0810394,120,nan,0.4366360350487394,gaia_dr3_pf
gaia_f686_2047862641808092032,ce,control_antijoin,RRab,RRab,False,gaia,0.4366360350487394,2.2902369931248923,True,2.290247364152474,0.4366340578106325,exact,True,1.037102758161268e-05,0.020459095934982047,4.528364362616477e-06,1972.7163749188185,0.00010137875101378751,4.927784549217438,120,g+r,14.6559038,14.0810394,120,nan,0.4366360350487394,gaia_dr3_pf
gaia_f686_2047862641808092032,ftp_mb,control_antijoin,RRab,RRab,False,gaia,0.4366360350487394,2.2902369931248923,True,2.290247364152474,0.4366340578106325,exact,True,1.037102758161268e-05,0.020459095934982047,4.528364362616477e-06,1972.7163749188185,0.00010137875101378751,4.927784549217438,120,g+r,14.6559038,14.0810394,120,nan,0.4366360350487394,gaia_dr3_pf
gaia_f686_2071709708991604736,gls_1band,control_antijoin,RRab,RRab,False,gaia,0.5457993852760762,1.8321750206702414,True,1.832201844158476,0.5457913947572172,exact,True,2.6823488234573034e-05,0.05294387480108211,1.4640243389390025e-05,1973.787836171221,0.0001013273887931908,5.00003081341509,58,r,16.792346950000002,16.1724453,114,nan,0.5457993852760762,gaia_dr3_pf
gaia_f686_2071709708991604736,ftp_1band,control_antijoin,RRab,RRab,False,gaia,0.5457993852760762,1.8321750206702414,True,1.832201844158476,0.5457913947572172,exact,True,2.6823488234573034e-05,0.05294387480108211,1.4640243389390025e-05,1973.787836171221,0.0001013273887931908,5.00003081341509,58,r,16.792346950000002,16.1724453,114,nan,0.5457993852760762,gaia_dr3_pf
gaia_f686_2071709708991604736,mbls_h1,control_antijoin,RRab,RRab,False,gaia,0.5457993852760762,1.8321750206702414,True,1.8322181670721818,0.5457865323963924,exact,True,4.314640194036379e-05,0.08511562824915735,2.3549279655925056e-05,1972.716713824775,0.00010137875101378751,4.92778367577373,114,g+r,16.792346950000002,16.1724453,114,nan,0.5457993852760762,gaia_dr3_pf
gaia_f686_2071709708991604736,mhls_h8,control_antijoin,RRab,RRab,False,gaia,0.5457993852760762,1.8321750206702414,True,1.8322181670721818,0.5457865323963924,exact,True,4.314640194036379e-05,0.08511562824915735,2.3549279655925056e-05,1972.716713824775,0.00010137875101378751,4.92778367577373,114,g+r,16.792346950000002,16.1724453,114,nan,0.5457993852760762,gaia_dr3_pf
gaia_f686_2071709708991604736,ce,control_antijoin,RRab,RRab,False,gaia,0.5457993852760762,1.8321750206702414,True,1.8322181670721818,0.5457865323963924,exact,True,4.314640194036379e-05,0.08511562824915735,2.3549279655925056e-05,1972.716713824775,0.00010137875101378751,4.92778367577373,114,g+r,16.792346950000002,16.1724453,114,nan,0.5457993852760762,gaia_dr3_pf
gaia_f686_2071709708991604736,ftp_mb,control_antijoin,RRab,RRab,False,gaia,0.5457993852760762,1.8321750206702414,True,1.8322181670721818,0.5457865323963924,exact,True,4.314640194036379e-05,0.08511562824915735,2.3549279655925056e-05,1972.716713824775,0.00010137875101378751,4.92778367577373,114,g+r,16.792346950000002,16.1724453,114,nan,0.5457993852760762,gaia_dr3_pf
chen_f786_ZTFJ092726.30+561921.4,gls_1band,science,RRab,RRab,False,chen,0.4958493,2.0167417802142706,True,2.016718761357854,0.4958549596309112,exact,True,2.301885641653456e-05,0.06333085210374698,1.1413883840939171e-05,2751.259704554919,7.269026677327906e-05,5.0002549658341024,1119,r,15.6406212,15.2944527,1920,0.4958493,0.4958604297916843,gaia_dr3_pf
chen_f786_ZTFJ092726.30+561921.4,ftp_1band,science,RRab,RRab,False,chen,0.4958493,2.0167417802142706,True,2.016718761357854,0.4958549596309112,exact,True,2.301885641653456e-05,0.06333085210374698,1.1413883840939171e-05,2751.259704554919,7.269026677327906e-05,5.0002549658341024,1119,r,15.6406212,15.2944527,1920,0.4958493,0.4958604297916843,gaia_dr3_pf
chen_f786_ZTFJ092726.30+561921.4,mbls_h1,science,RRab,RRab,False,chen,0.4958493,2.0167417802142706,True,2.016718761357854,0.4958549596309112,exact,True,2.301885641653456e-05,0.06333085210374698,1.1413883840939171e-05,2751.259704554919,7.269026677327906e-05,4.973263398250383,1920,g+r,15.6406212,15.2944527,1920,0.4958493,0.4958604297916843,gaia_dr3_pf
chen_f786_ZTFJ092726.30+561921.4,mhls_h8,science,RRab,RRab,False,chen,0.4958493,2.0167417802142706,True,2.016718761357854,0.4958549596309112,exact,True,2.301885641653456e-05,0.06333085210374698,1.1413883840939171e-05,2751.259704554919,7.269026677327906e-05,4.973263398250383,1920,g+r,15.6406212,15.2944527,1920,0.4958493,0.4958604297916843,gaia_dr3_pf
chen_f786_ZTFJ092726.30+561921.4,ce,science,RRab,RRab,False,chen,0.4958493,2.0167417802142706,True,2.016718761357854,0.4958549596309112,exact,True,2.301885641653456e-05,0.06333085210374698,1.1413883840939171e-05,2751.259704554919,7.269026677327906e-05,4.973263398250383,1920,g+r,15.6406212,15.2944527,1920,0.4958493,0.4958604297916843,gaia_dr3_pf
chen_f786_ZTFJ092726.30+561921.4,ftp_mb,science,RRab,RRab,False,chen,0.4958493,2.0167417802142706,True,2.016718761357854,0.4958549596309112,exact,True,2.301885641653456e-05,0.06333085210374698,1.1413883840939171e-05,2751.259704554919,7.269026677327906e-05,4.973263398250383,1920,g+r,15.6406212,15.2944527,1920,0.4958493,0.4958604297916843,gaia_dr3_pf
chen_f786_ZTFJ092825.79+535045.1,gls_1band,science,RRc,RRc,False,chen,0.3965502,2.521748822721562,True,2.5218025487486564,0.39654175165149624,exact,True,5.3726027094302964e-05,0.13995876943909547,2.130506678945126e-05,2605.0459527452476,7.676953784738216e-05,5.000295670897072,963,r,17.9671526,17.8171463,1647,0.3965502,0.3965259664089503,gaia_dr3_p1_o
chen_f786_ZTFJ092825.79+535045.1,ftp_1band,science,RRc,RRc,False,chen,0.3965502,2.521748822721562,True,2.5218025487486564,0.39654175165149624,exact,True,5.3726027094302964e-05,0.13995876943909547,2.130506678945126e-05,2605.0459527452476,7.676953784738216e-05,5.000295670897072,963,r,17.9671526,17.8171463,1647,0.3965502,0.3965259664089503,gaia_dr3_p1_o
chen_f786_ZTFJ092825.79+535045.1,mbls_h1,science,RRc,RRc,False,chen,0.3965502,2.521748822721562,True,2.5218025487486564,0.39654175165149624,exact,True,5.3726027094302964e-05,0.13995876943909547,2.130506678945126e-05,2605.0459527452476,7.676953784738216e-05,4.971797584879134,1647,g+r,17.9671526,17.8171463,1647,0.3965502,0.3965259664089503,gaia_dr3_p1_o
chen_f786_ZTFJ092825.79+535045.1,mhls_h8,science,RRc,RRc,False,chen,0.3965502,2.521748822721562,True,2.5218025487486564,0.39654175165149624,exact,True,5.3726027094302964e-05,0.13995876943909547,2.130506678945126e-05,2605.0459527452476,7.676953784738216e-05,4.971797584879134,1647,g+r,17.9671526,17.8171463,1647,0.3965502,0.3965259664089503,gaia_dr3_p1_o
chen_f786_ZTFJ092825.79+535045.1,ce,science,RRc,RRc,False,chen,0.3965502,2.521748822721562,True,2.521879318286504,0.3965296803652968,exact,True,0.00013049556494193482,0.3399469433031919,5.174804237683724e-05,2605.0459527452476,7.676953784738216e-05,4.971797584879134,1647,g+r,17.9671526,17.8171463,1647,0.3965502,0.3965259664089503,gaia_dr3_p1_o
chen_f786_ZTFJ092825.79+535045.1,ftp_mb,science,RRc,RRc,False,chen,0.3965502,2.521748822721562,True,2.5218025487486564,0.39654175165149624,exact,True,5.3726027094302964e-05,0.13995876943909547,2.130506678945126e-05,2605.0459527452476,7.676953784738216e-05,4.971797584879134,1647,g+r,17.9671526,17.8171463,1647,0.3965502,0.3965259664089503,gaia_dr3_p1_o
chen_f786_ZTFJ092904.98+521752.3,gls_1band,science,RRc,RRc,False,chen,0.3303055,3.0275002989656548,True,3.0283279594656842,0.3302152254924329,miss,False,0.0008276605000294701,2.156093577023834,0.0002733808152924841,2605.0458816713654,7.676953784738216e-05,5.000295807320937,1151,r,15.3136053,15.2440414,1932,0.3303055,0.33020753874887093,gaia_dr3_p1_o
chen_f786_ZTFJ092904.98+521752.3,ftp_1band,science,RRc,RRc,False,chen,0.3303055,3.0275002989656548,True,3.0283279594656842,0.3302152254924329,miss,False,0.0008276605000294701,2.156093577023834,0.0002733808152924841,2605.0458816713654,7.676953784738216e-05,5.000295807320937,1151,r,15.3136053,15.2440414,1932,0.3303055,0.33020753874887093,gaia_dr3_p1_o
chen_f786_ZTFJ092904.98+521752.3,mbls_h1,science,RRc,RRc,False,chen,0.3303055,3.0275002989656548,True,3.0283279594656842,0.3302152254924329,miss,False,0.0008276605000294701,2.156093577023834,0.0002733808152924841,2605.0458816713654,7.676953784738216e-05,4.971797741515211,1932,g+r,15.3136053,15.2440414,1932,0.3303055,0.33020753874887093,gaia_dr3_p1_o
chen_f786_ZTFJ092904.98+521752.3,mhls_h8,science,RRc,RRc,False,chen,0.3303055,3.0275002989656548,True,1.009442653155228,0.9906456764772986,miss,False,2.0180576458104267,5257.1327591938625,0.6665755397282358,2605.0458816713654,7.676953784738216e-05,4.971797741515211,1932,g+r,15.3136053,15.2440414,1932,0.3303055,0.33020753874887093,gaia_dr3_p1_o
chen_f786_ZTFJ092904.98+521752.3,ce,science,RRc,RRc,False,chen,0.3303055,3.0275002989656548,True,3.0283279594656842,0.3302152254924329,miss,False,0.0008276605000294701,2.156093577023834,0.0002733808152924841,2605.0458816713654,7.676953784738216e-05,4.971797741515211,1932,g+r,15.3136053,15.2440414,1932,0.3303055,0.33020753874887093,gaia_dr3_p1_o
chen_f786_ZTFJ092904.98+521752.3,ftp_mb,science,RRc,RRc,False,chen,0.3303055,3.0275002989656548,True,3.0283279594656842,0.3302152254924329,miss,False,0.0008276605000294701,2.156093577023834,0.0002733808152924841,2605.0458816713654,7.676953784738216e-05,4.971797741515211,1932,g+r,15.3136053,15.2440414,1932,0.3303055,0.33020753874887093,gaia_dr3_p1_o
chen_f786_ZTFJ092917.04+543107.4,gls_1band,science,RRc,RRc,False,chen,0.365325,2.7372887155272703,True,2.7372946414862582,0.36532420910926633,exact,True,5.925958987962332e-06,0.015437395676505436,2.164900967277339e-06,2605.0459862891585,7.676953784738216e-05,5.000295606510695,1128,r,17.063308749999997,16.9378624,1922,0.365325,0.3653221707921257,gaia_dr3_p1_o
chen_f786_ZTFJ092917.04+543107.4,ftp_1band,science,RRc,RRc,False,chen,0.365325,2.7372887155272703,True,2.7372946414862582,0.36532420910926633,exact,True,5.925958987962332e-06,0.015437395676505436,2.164900967277339e-06,2605.0459862891585,7.676953784738216e-05,5.000295606510695,1128,r,17.063308749999997,16.9378624,1922,0.365325,0.3653221707921257,gaia_dr3_p1_o
chen_f786_ZTFJ092917.04+543107.4,mbls_h1,science,RRc,RRc,False,chen,0.365325,2.7372887155272703,True,2.7372946414862582,0.36532420910926633,exact,True,5.925958987962332e-06,0.015437395676505436,2.164900967277339e-06,2605.0459862891585,7.676953784738216e-05,4.971797506399389,1922,g+r,17.063308749999997,16.9378624,1922,0.365325,0.3653221707921257,gaia_dr3_p1_o
chen_f786_ZTFJ092917.04+543107.4,mhls_h8,science,RRc,RRc,False,chen,0.365325,2.7372887155272703,True,1.3686473207431291,0.7306484182185327,f/2,True,1.3686413947841412,3565.3737721516227,0.49999891754951636,2605.0459862891585,7.676953784738216e-05,4.971797506399389,1922,g+r,17.063308749999997,16.9378624,1922,0.365325,0.3653221707921257,gaia_dr3_p1_o
chen_f786_ZTFJ092917.04+543107.4,ce,science,RRc,RRc,False,chen,0.365325,2.7372887155272703,True,2.7372946414862582,0.36532420910926633,exact,True,5.925958987962332e-06,0.015437395676505436,2.164900967277339e-06,2605.0459862891585,7.676953784738216e-05,4.971797506399389,1922,g+r,17.063308749999997,16.9378624,1922,0.365325,0.3653221707921257,gaia_dr3_p1_o
chen_f786_ZTFJ092917.04+543107.4,ftp_mb,science,RRc,RRc,False,chen,0.365325,2.7372887155272703,True,2.7372946414862582,0.36532420910926633,exact,True,5.925958987962332e-06,0.015437395676505436,2.164900967277339e-06,2605.0459862891585,7.676953784738216e-05,4.971797506399389,1922,g+r,17.063308749999997,16.9378624,1922,0.365325,0.3653221707921257,gaia_dr3_p1_o
chen_f786_ZTFJ093554.74+521319.0,gls_1band,science,RRc,RRc,False,chen,0.2600097,3.8460103603827087,True,3.8460003070781514,0.2600103796558745,exact,True,1.0053304557278153e-05,0.02618931972567556,2.6139567019465257e-06,2605.0458907778375,7.676953784738216e-05,5.000295789841377,1147,r,17.704461100000003,17.7180729,1927,0.2600097,0.26001034003433915,gaia_dr3_p1_o
chen_f786_ZTFJ093554.74+521319.0,ftp_1band,science,RRc,RRc,False,chen,0.2600097,3.8460103603827087,True,3.8460003070781514,0.2600103796558745,exact,True,1.0053304557278153e-05,0.02618931972567556,2.6139567019465257e-06,2605.0458907778375,7.676953784738216e-05,5.000295789841377,1147,r,17.704461100000003,17.7180729,1927,0.2600097,0.26001034003433915,gaia_dr3_p1_o
chen_f786_ZTFJ093554.74+521319.0,mbls_h1,science,RRc,RRc,False,chen,0.2600097,3.8460103603827087,True,3.8460003070781514,0.2600103796558745,exact,True,1.0053304557278153e-05,0.02618931972567556,2.6139567019465257e-06,2605.0458907778375,7.676953784738216e-05,4.971797694161555,1927,g+r,17.704461100000003,17.7180729,1927,0.2600097,0.26001034003433915,gaia_dr3_p1_o
chen_f786_ZTFJ093554.74+521319.0,mhls_h8,science,RRc,RRc,False,chen,0.2600097,3.8460103603827087,True,1.9230001535390757,0.520020759311749,f/2,True,1.923010206843633,5009.529837261845,0.500001306978351,2605.0458907778375,7.676953784738216e-05,4.971797694161555,1927,g+r,17.704461100000003,17.7180729,1927,0.2600097,0.26001034003433915,gaia_dr3_p1_o
chen_f786_ZTFJ093554.74+521319.0,ce,science,RRc,RRc,False,chen,0.2600097,3.8460103603827087,True,3.8460003070781514,0.2600103796558745,exact,True,1.0053304557278153e-05,0.02618931972567556,2.6139567019465257e-06,2605.0458907778375,7.676953784738216e-05,4.971797694161555,1927,g+r,17.704461100000003,17.7180729,1927,0.2600097,0.26001034003433915,gaia_dr3_p1_o
chen_f786_ZTFJ093554.74+521319.0,ftp_mb,science,RRc,RRc,False,chen,0.2600097,3.8460103603827087,True,3.8460003070781514,0.2600103796558745,exact,True,1.0053304557278153e-05,0.02618931972567556,2.6139567019465257e-06,2605.0458907778375,7.676953784738216e-05,4.971797694161555,1927,g+r,17.704461100000003,17.7180729,1927,0.2600097,0.26001034003433915,gaia_dr3_p1_o
chen_f786_ZTFJ093728.14+563556.5,gls_1band,science,RRab,RRab,False,chen,0.5285593,1.891935304137114,True,1.892031523642732,0.5285324200490582,exact,True,9.621950561800041e-05,0.2197617351622973,5.085771453579636e-05,2283.962422700133,8.756567425569177e-05,5.00008226339342,390,r,16.9168282,16.744585049999998,565,0.5285593,0.5285410336052525,gaia_dr3_pf
chen_f786_ZTFJ093728.14+563556.5,ftp_1band,science,RRab,RRab,False,chen,0.5285593,1.891935304137114,True,1.892031523642732,0.5285324200490582,exact,True,9.621950561800041e-05,0.2197617351622973,5.085771453579636e-05,2283.962422700133,8.756567425569177e-05,5.00008226339342,390,r,16.9168282,16.744585049999998,565,0.5285593,0.5285410336052525,gaia_dr3_pf
chen_f786_ZTFJ093728.14+563556.5,mbls_h1,science,RRab,RRab,False,chen,0.5285593,1.891935304137114,True,1.8920315474571663,0.528532413396579,exact,True,9.624332005220282e-05,0.21231347199359493,5.087030187646828e-05,2206.007355922833,9.065361254645998e-05,4.798393407060062,565,g+r,16.9168282,16.744585049999998,565,0.5285593,0.5285410336052525,gaia_dr3_pf
chen_f786_ZTFJ093728.14+563556.5,mhls_h8,science,RRab,RRab,False,chen,0.5285593,1.891935304137114,True,1.8920315474571663,0.528532413396579,exact,True,9.624332005220282e-05,0.21231347199359493,5.087030187646828e-05,2206.007355922833,9.065361254645998e-05,4.798393407060062,565,g+r,16.9168282,16.744585049999998,565,0.5285593,0.5285410336052525,gaia_dr3_pf
chen_f786_ZTFJ093728.14+563556.5,ce,science,RRab,RRab,False,chen,0.5285593,1.891935304137114,True,1.8920315474571663,0.528532413396579,exact,True,9.624332005220282e-05,0.21231347199359493,5.087030187646828e-05,2206.007355922833,9.065361254645998e-05,4.798393407060062,565,g+r,16.9168282,16.744585049999998,565,0.5285593,0.5285410336052525,gaia_dr3_pf
chen_f786_ZTFJ093728.14+563556.5,ftp_mb,science,RRab,RRab,False,chen,0.5285593,1.891935304137114,True,1.8920315474571663,0.528532413396579,exact,True,9.624332005220282e-05,0.21231347199359493,5.087030187646828e-05,2206.007355922833,9.065361254645998e-05,4.798393407060062,565,g+r,16.9168282,16.744585049999998,565,0.5285593,0.5285410336052525,gaia_dr3_pf
chen_f786_ZTFJ094009.43+572734.0,gls_1band,science,RRc,RRc,True,chen,0.2859976,3.4965328380378016,True,3.4965472123282693,0.2859964242651033,exact,True,1.4374290467689121e-05,0.0395474036771612,4.111012575461966e-06,2751.259532848373,7.269026677327906e-05,5.000255277900812,1114,r,14.1234694,14.0973153,1917,0.2859976,0.285996284991387,gaia_dr3_p1_o
chen_f786_ZTFJ094009.43+572734.0,ftp_1band,science,RRc,RRc,True,chen,0.2859976,3.4965328380378016,True,3.4965472123282693,0.2859964242651033,exact,True,1.4374290467689121e-05,0.0395474036771612,4.111012575461966e-06,2751.259532848373,7.269026677327906e-05,5.000255277900812,1114,r,14.1234694,14.0973153,1917,0.2859976,0.285996284991387,gaia_dr3_p1_o
chen_f786_ZTFJ094009.43+572734.0,mbls_h1,science,RRc,RRc,True,chen,0.2859976,3.4965328380378016,True,3.4965472123282693,0.2859964242651033,exact,True,1.4374290467689121e-05,0.0395474036771612,4.111012575461966e-06,2751.259532848373,7.269026677327906e-05,4.973263638424712,1917,g+r,14.1234694,14.0973153,1917,0.2859976,0.285996284991387,gaia_dr3_p1_o
chen_f786_ZTFJ094009.43+572734.0,mhls_h8,science,RRc,RRc,True,chen,0.2859976,3.4965328380378016,True,3.4965472123282693,0.2859964242651033,exact,True,1.4374290467689121e-05,0.0395474036771612,4.111012575461966e-06,2751.259532848373,7.269026677327906e-05,4.973263638424712,1917,g+r,14.1234694,14.0973153,1917,0.2859976,0.285996284991387,gaia_dr3_p1_o
chen_f786_ZTFJ094009.43+572734.0,ce,science,RRc,RRc,True,chen,0.2859976,3.4965328380378016,True,3.4965472123282693,0.2859964242651033,exact,True,1.4374290467689121e-05,0.0395474036771612,4.111012575461966e-06,2751.259532848373,7.269026677327906e-05,4.973263638424712,1917,g+r,14.1234694,14.0973153,1917,0.2859976,0.285996284991387,gaia_dr3_p1_o
chen_f786_ZTFJ094009.43+572734.0,ftp_mb,science,RRc,RRc,True,chen,0.2859976,3.4965328380378016,True,3.4965472123282693,0.2859964242651033,exact,True,1.4374290467689121e-05,0.0395474036771612,4.111012575461966e-06,2751.259532848373,7.269026677327906e-05,4.973263638424712,1917,g+r,14.1234694,14.0973153,1917,0.2859976,0.285996284991387,gaia_dr3_p1_o
